index,txkey,locdt,loctm,chid,cano,contp,etymd,mchno,acqic,mcc,conam,ecfg,insfg,iterm,bnsfg,flam1,stocn,scity,stscd,ovrlt,flbmk,hcefg,csmcu,csmam,flg_3dsmk,label
59,,52,151952,f19db0a7cd12231be3842300e0d7a3050ec38871bcf12cf3704d90915c91bfa6,62f6420e6883149fa59c94c51044e5fbe3eb16e429a0d7b6e795f71698dc4456,5,5,48675480a5edda3511920982ec3ae71f242231c2a3badbb7ddbcdeab4d682d7b,46f63555d29f177290dfe20e989146fb033e453f1d5ff3f27a7fd3741fb17484,320,333.1068163,1,0,,0,155.7433198,,16115,,,,6,,470.6415194,0,0
60,3b945a9b23e241753401bc4eb526a7e1019e5f77ee3d7567b25fb08badf857fe,4,222443,9e3a1cb27d5856fe8cf46c5c851e8c9827dc665da455ae9d6ce712a73e83c506,,5,8,de8ce15e75639cac3466907561cc112fa5e9519fff458250447f4dc51848eecb,bcf6370b700fb26d1fab05dad5de442b2bf37689cb55fd5fefcc78f2ebb16ec3,309,301.9678933,1,0,0,0,713.3184869,0,,,0,0,6,,638.0511422,0,0
61,,26,,e8b8094e8856721c61cbd89463ff551951cc5db8330006f9c41003f987531488,6dc1af4a080f2e4ecc4e99241bffaf1c8ff0641f5ac2a3e5672face132def542,,,,ab15c804799584481886144f590e6859f9fc29065d069f376136aa8f7e351448,320,1358.76968,0,0,,0,1389.152529,0,16115,,,,6,70,932.317178,0,0
62,212628f5b890ab6045503248d5af9d5e7c60bed63b18b0c3fb201cd0d8eebb03,53,122727,,ce61d5dab88f4722f6ce7f3f93b937c688f4d51e4fa6e8ccf0dcb4b610f268a8,5,5,4a165e667c29a3154a30e291f4d79d6839a29aeae713d2039777e702f55d3b36,ddf45a53aacb7b541f0fe4229bcab48192cfa2ef0b332486869c77e0f467eb49,282,508.5147091,1,0,0,,579.3825307,0,5224,,0,0,,70,129.1582936,,0
63,ac8ad78ee839a9e330c113c801e903dfc18b71eea4c173337303fdb6cac54730,40,220438,decc672def36ef06c56472de52f60a5cba9b1e7f79f0ec18c9a5d8fef4d90eba,60f6edb0645061ab1e3cd32974ef6e14c25249875ce83e46f9f22cf17574f2c1,5,4,df17e378b82bef50249ee685a1f27990418e60cd8e0f4d9764439ec3f8cddb6c,2a608b081c09492bd2bc96d7def5371c4bc9cabf324a987defa5a213904a6c25,320,4258.887566,,,0,0,4255.359604,0,11382,,0,0,6,70,4321.390199,0,0
64,b89c7ee46983b675a2b14eeee6a85f081d5f8cd6dfb4eb2c09d1dc49edc4ec86,8,75023,bd804b18aa9a0a9a95561da622237fb2afe3994655c91a26c645f38fee37bdee,,5,4,7d229c1ae4d5c8321a62f5c127bd4a5dded1d512a91bc0908aad96611af29a76,d0c4efb29970311d8492fbfb19616b631f38593cafff9542dc85fc1b183875a1,288,144.8353291,0,0,0,0,394.0929564,0,15759,,0,0,6,70,-24.03638166,,0
65,2a54306dadbd2d347f39840ac0eb9176856d2acaf43bcc2180268246de44cd59,,85031,754047b2a4278001f89806a636b9eced847374a72bf615598a82502e36877f36,5e4725c10482364e17f8201493b4b453b1e82fd4def6d097217e416210674976,,1,376eb9b31fcc9b78d9fca9c1b4962c6bfb173ec29f72e27651356fa1b7631d87,87bb2c3786f575b9b24f5fa9487d8c3de4b79abe537bd0d5349dc3b61031ce42,353,275.263283,,,0,0,-2.650171163,126,15646,,0,,0,68,169.1363002,0,0
66,dfbc2a34e5f924b31ac085aabbdd848e2ec8d16f3a25122f4287f432fa415315,37,122857,,36c347b8500f1f0b5f8549e8c6ea3925338f17a558f16bb439e20fb909812020,5,5,e8d98e44151198526e079fdcc7f44c1e16be6f1fc2fb96880288e14d650b3f14,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,276,374.8959118,,0,0,0,501.1448919,0,15759,,0,0,6,70,,0,0
67,50263f71da62f44703cb2a02a68b68c23f020d91b2080f83708d4cf6ca43b6dd,13,174349,2ac55b1539ec3b3cdbef5f9f46c20133c3e6f0c77bad6a0aa3c805a29d8a2d4f,,5,8,7aaafa159ba0577c3cfa8958a39985c5b320c9ad4e18e3c6c60ea3e43d719b0e,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,276,2260.002187,,0,0,0,1955.745696,0,15759,,0,,1,70,2165.562019,0,0
68,84be4ae108a73812054bb21c14630da9e583bde1fae4f1eb739d804f7bc0c7c5,1,92945,,e89580ca7666f502abecbc0e5045ffa7cf9ecdacc2c296ff8a2de1209078baa1,,1,c20a52226da32e32a316ab44778f95a8a80bad0b5406559e46bf6c7d56b5838c,bfbb5ca8870e18f9ce4ebf53a3908f71261c8221b857349aa8f32d79f1d8dda9,360,922.2953771,1,0,0,0,,0,15759,,0,0,6,,1086.287908,,0
69,061aa10d32919690cc0e9844566c052a813c572a7df5d38a0bbda87533b393db,,190352,1ad044f8559686e313cde2e17a7d93588d10873e4bad40f6c49a34338321f143,8a0186a95e13cd270744a2f34a7a517743c3687cee25bd9c561082aeb5b9b4fa,4,8,bf53e1eaa2696b2d2572188ee77c333bd16bf40ca3bfe9a9430474b9eded88d1,eedb602503e431e0639e2f456a1073067ddcd67122dfa5c0c3959a7e5c5a01eb,,1891.252771,,0,0,0,1644.3499,0,,,0,0,6,70,,0,0
70,4855484b5cfe7bf10a522f053afb2ba573acd116d5c1ab63ff5221c7ad48158c,,174848,5ce2a8411042528760fc11ef55a2f4b43fdb913b95fe194c8a7ca2b1fe6a330e,,5,4,b5a8646ace58b6e04a06e97bfe235e24544a13d957f40e194ba8586e95b0f5e3,bfbb5ca8870e18f9ce4ebf53a3908f71261c8221b857349aa8f32d79f1d8dda9,305,197.5782249,,0,0,0,185.1518485,0,15759,,,,6,70,648.324242,0,0
71,a0a3fa94fc35dab07f740e4c9e8d8df5b03edf33aecda98dc9a0acd83a1028af,36,225031,,93a23e6f92a6bfd43b009536c63e8ca787cf3fcf898ccf91f471c37bd45d2c18,5,4,8f790da5ddf80ea23567dfa91a3ad56987a7466a4626d4726e729d6a339c01f1,5d2fbec5d1f0d08c596cbfb0a295c4832a7eb859f295b8a2b11e15577cf7172a,288,572.9656304,0,0,,0,915.3392128,0,15759,,0,,6,70,644.9466238,,0
72,e754c95d29a604ce0a2b5a81ec5963da9dac13ec7436ded436bfd66c3511adb8,28,124439,bcfcb61f8da80d3d1fcd7660cd40d06e8a3f8ed29d42463d5e95eccc74bdf362,34ab2b618e7b65c274013c49d3bcb062ca1ed58e6bba794295f1871ac70501de,6,9,7c75886f4ddd6da362041810b8e375c2827cd9f4b8eae8d48a1fd6f9bb2e0c92,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,276,370.6450386,,0,0,,864.4597524,0,8991,,,0,6,70,281.7310679,0,0
73,b5c4a068f5ea0669a86ebc76b987ca011623337842789e7fcbefa0be61603ec2,,144320,4b13edf96ef3d8a0e9695de53e09e289c7095e2224388649d675fe9825ae5735,d7e112af51355d31f24447ecc92650b3cf2cc39c8fac5f8f62b3f4ad1ceca5cd,4,1,376eb9b31fcc9b78d9fca9c1b4962c6bfb173ec29f72e27651356fa1b7631d87,87bb2c3786f575b9b24f5fa9487d8c3de4b79abe537bd0d5349dc3b61031ce42,353,-210.7557649,0,0,0,0,-147.4164178,126,15646,,,0,6,68,115.1111649,,0
74,5f0df9dce6849b472acb4422922ca4e51ef2a5ea015804fd544b321d1eb85804,26,,25a06cc4ea9793d6649add05047ad192ce5978cd6006197450e8102232f580d6,135bc8cf88deed186fea1207437cf64aed90c69809f3bac16dd4f6541facfcdf,5,4,d8f5d2692538919a510587733f45de5eee9301231214300dab7daaaf7116a980,bcf6370b700fb26d1fab05dad5de442b2bf37689cb55fd5fefcc78f2ebb16ec3,320,1129.51296,0,0,0,0,1486.421096,0,,,0,0,,70,1356.738889,0,0
75,0e90b844fab64a5eaf153824bddeba9c0434d0b8116e61a4cd9d86297c61049a,36,33936,a4f569cc580e4dcc0fdf87f075f5c24d872dd3a84eddc31b1816cbd50f90bfea,4fead8abb74749b7ba3d6874946d49c09c1d43d37a18fcbc3cdc362539a71204,5,5,e8d98e44151198526e079fdcc7f44c1e16be6f1fc2fb96880288e14d650b3f14,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,276,219.2012191,1,0,0,0,261.4125199,0,15759,,0,0,,,122.7690636,0,0
76,df4ac2c7e297e9a3b19fb1fe5c97eaf3b5e38ee7df258ef196dd1d0a19be090a,9,180758,7a9310f96109f7ef437d689e2a984df055ae9b6fb8849b676b5ad037ef945d40,,5,5,4d6daa1ff85d1c8938befb708332c525b46485cd60db2af148bd6f7125767d5b,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,272,274.6792007,1,0,0,0,254.4266298,0,15759,,0,0,6,70,428.0173808,0,0
77,3febae2c2aa3eed40bcf7810bcc527777f8eaeecdfa51b0465ddee07683b34fc,45,190032,797f639fe3e52389044b2ae3dd1461150538e6c84c4001baa69c3ea62ccc8b5a,ab1a6087c000a2069697aa63625b7e2bcf7f0925a5919846e01c271d8acadf49,5,8,dd280b4f35a02701142ba7de47abb9736deca3eed86474b185ce1d9ee024e607,46f63555d29f177290dfe20e989146fb033e453f1d5ff3f27a7fd3741fb17484,320,507.9652771,1,0,0,0,924.7458209,0,13451,,0,,,70,850.4019683,0,0
78,f9b34bc394a8d122b810e036b0c15420f06ab40673ae65b226c8f2f122492abf,14,84354,9040530a802f35f51ed9f01f20d5971e15dd57964cb7d6300a9857c6a5ecd8ee,48e722d5c762e5d421f3d5a361528920e87e9601be6b6777752f44d35f16e6d5,5,4,b21c8082cf5aabf95cb1c8ec3d1469a727ed5abec2c2329809f8a1f157c9f53b,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,282,251.4479424,,0,,0,505.1773318,0,15808,,0,0,0,70,412.0755977,0,0
79,cb1dd34f5369df12cca4dc215bfee8c3746d53858ca7509d866c9ac0eb9b0ef5,24,172509,9bac8d90a0113c9ff52c924d23a16d8d5bef3a8cee2d9a47b8088039c7b13598,1ca1d3ec85116be250aee83c30b11119d88c8e260e63f192696b7d2834a141b6,5,5,12c5b8c7cac508b0cf7214cee8c8ea9ebe1e23c5b0dd67a61670e9d70a253925,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,288,356.2170085,1,0,0,0,516.1923375,0,15759,,0,0,,,180.8231522,0,0
80,517e363283d7d375ba3707127d2118d161f6bb6a1a05ab35def01b76b460174b,48,222142,fe11054e8710f6eab9b8ca72a1d0c3244dbd73d0c865db72c9186ae11baf15f8,,5,1,de8ce15e75639cac3466907561cc112fa5e9519fff458250447f4dc51848eecb,bfbb5ca8870e18f9ce4ebf53a3908f71261c8221b857349aa8f32d79f1d8dda9,,578.635757,1,0,0,0,347.4490402,0,15759,,0,0,,70,545.867394,,0
81,,,84641,1d3d5883c167838913b3a8feb086789af90745fc82b42afb3ae49cd684880d7a,ae91abab1363dd4e6d99686c026c4c7fd29f9e18d58d74d33ffc5dab4a658e58,5,8,676994ad0e3bd148ae0b528323e10869aa2a330f96429a5da1a4212576abc3cc,fd041cc8461d4dff136911134d49156bc307ffe8429059729c211612573ad456,326,44.49218778,,0,0,0,,42,17185,,0,0,6,,92.07881531,0,0
82,,48,195324,440512abece2db2a38f224f5bdfa09448ff7159f80291be830c049e5f37e19eb,19ab0996b0f33b9e5b5020c9b2b4b8ff8814270c0ba3d54ff9291cb12c994b49,5,4,7e68858c4095f9e41c8724865904ffcdb766c5d2e0b64c991550264761dc1b4d,8f6b3ff512a001e0d1988c6cd888ef8c74112fb71117e53a39f611179497821d,288,1054.48196,0,0,,0,1366.99266,0,15759,,0,0,0,70,935.6773532,,0
83,c248d3f3e50f3e555c87417e1ffbb804e916e908209a1bcee6cdb55aee1a29ab,49,102513,,1931d0d355b9b7e2213d46864a6b716a3536e8d170d5013b53ca45020ea8bb15,5,1,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,494,,,0,0,0,79.68528533,0,15759,,,0,,,-369.2939822,0,0
84,ef4560b72d58f5c0c5d7a66b50d2cf4b2eab0b34552cfd2fe50b8480a747ccb3,,95025,7195b2c63b041243c43bc99f4f21931a085fb8fc1ffecbd6a4384e571e10747e,830ae0e1448f1b728e6548356854c5b547771540fa8460f2e0006710c582db17,,1,4d7ccd00c86844f54a3db3fbc2b9b6d594e331029964850f105eba04f8bf499e,,375,606.8550072,0,0,0,0,276.8723452,,15759,,0,0,6,70,,,0
85,a81a5f5c72cb8138085627f34af1792a281210f6757c480733b145fff368678e,,53129,482f4a3cdd13758573e0eda859cb9179ca8228690df00c2dab3e80510c8e72e4,,4,8,259b1973b720c6556bbaad9f3cbea30b9275ea3c0f61859a095cccc8a64b282a,e7156e9810f0f8fd79df37e11980da5a8cc2b7adf307c97ccc75afbee5f1dc6d,351,1339.15319,1,0,,,,126,7010,1,1,0,6,,60.47991055,0,1
86,10f17e724a3ef5ddf241b6992c879faca34a68162842d9306fd50e505c7391ba,8,225833,,,5,8,e8a0c36f74eb6c9204e30b5a83762e9eb7bfe8eb0060a0fdb9f39c8c55178061,5d2fbec5d1f0d08c596cbfb0a295c4832a7eb859f295b8a2b11e15577cf7172a,,440.5140152,1,0,0,0,336.5400238,0,15759,,0,0,6,,188.683672,,0
87,ed9d494ac7ef831d7e6870ba498a70976ab2f2366a15fdb0679c82beab51ce91,38,144421,afcf084b32e4b716161f478fbd04a9bc8f235966ee9d8985319fdf2d63093576,0cd6be31a85f1ef77b4e0d11e16122ed87f900bbc081eab8eca786ca3752ae11,,,d6c68b338b4d04ea77e8f827b4625ea58aadb8a5846214ee2fe38944f17e097f,,233,1545.32748,1,0,0,0,,0,16115,,0,0,,70,1302.790942,,0
88,10fd4c15e087bd343f0338f7978eebce1462b0a6336f8640519cbfb8a13020b8,13,195851,ecf1209f4cf7a668d806901ba25bd3054a0cfc4e338b5c46e5d1a4938660db62,068009e1675b61479c89f46df79b0fb37f8308418d5e1350b76299f476fcb443,5,4,1fe830b79ee453a68dbc3a89ce5252b4759cd7bd1e7435ba8be03a380582e3c8,71d8553d3ffe2bbf14270c878007b9495be5748ab2de806042473c44418c25e6,442,108.4561856,0,0,,0,277.0925471,0,16117,,,0,6,70,251.2637255,,0
89,05d2a78bf9ca22ef2ea147fcd9236f296179f743fa7a648da6d387ef7be72a0d,39,143119,3cc80d66716289cdbf76dae1d098bdb9fc028dcf6a8e75def027b8cb1ce3c0c3,566a81706c25c39ff51067a9c30e8551825312247ae433a4418a3659032ab8b2,5,8,5d8eb7a810eec74076143a07da4b91b32b6ec397c5be6a12e865a3706614a611,bcf6370b700fb26d1fab05dad5de442b2bf37689cb55fd5fefcc78f2ebb16ec3,341,794.7793483,1,0,0,0,687.6344316,,15759,,,0,6,70,1043.761813,0,0
90,62504a577328d8bb491cf28374c0c41f3b0b785f6ef9d68a21a58795034079de,3,205008,a616ebf1fdd5eb1958f4ebc7e19ec9b3b7bbfcb683f26982c67076fcff4b3380,834f6c9dfd67973e78c8a36f9928935d4560980db1911877ecee963ef05f9921,5,8,,c6a68a6677409cd8b8e909a2b2766ed5f26668e98626314b558fa72276495fdc,325,2887.517103,1,0,0,0,3308.64691,126,10300,,0,0,6,70,,0,1
91,24adbdf40bed4526c40df37897b38db77be2ca36b6ce72082e96427ffc2658b6,47,213748,e18cab682f4206c6b8fc0510f08c3034e93b4011a81f0f5ee8396ab42ae225bb,e99ded13a793be9260fff8524c3991bdc575ea1316eded3b91c6bce7a5d06718,5,5,843f95f68e939840a7755ca24344e8ef13eb82f97b0ff3edb3b916bd7496a119,2a608b081c09492bd2bc96d7def5371c4bc9cabf324a987defa5a213904a6c25,320,,1,0,0,0,586.2410011,0,15760,,,0,6,70,335.7118287,1,0
92,e08cb647cba4178db8afb390657e96e5de879e7a7dfa70e83d5eac7199ec36c9,43,,a1195a129171fdd1c17f79ba1f4bc03e55f561f7aea217b14884ee0f3e5d3fa8,eed5fb1b50881f0a3a8fa7a4bf879fa1b3352ea75080df6f6cbca594e85dd05f,5,8,dd280b4f35a02701142ba7de47abb9736deca3eed86474b185ce1d9ee024e607,46f63555d29f177290dfe20e989146fb033e453f1d5ff3f27a7fd3741fb17484,320,-4.275082743,1,0,0,0,529.2725832,0,13451,,,0,6,70,-28.92150906,0,0
93,07374c63ec019dd896e65f5d1a0651eea0d223d0a28df566f8d224e393c23e70,5,181010,,cab0a3bcfb163bd26623a1979e070d80c2db3510d48da0668db89e89244f1cab,,,de8ce15e75639cac3466907561cc112fa5e9519fff458250447f4dc51848eecb,bfbb5ca8870e18f9ce4ebf53a3908f71261c8221b857349aa8f32d79f1d8dda9,309,177.4183316,1,0,0,0,260.2136775,0,15759,,,0,,70,646.0816232,,0
94,99084fe4f2e32c208c6f00ba203f655dc8ce60dc0de61dd170f3ce530143569c,,115702,7d89653ec865f417b0efa50a7ef12e85336bde02f5e957030b8b8b09ec99bdd9,2dbf27695ae183e20d17f8cdbd593e5eaa731fff950cac0a09cce3726a4d7b06,5,1,dd280b4f35a02701142ba7de47abb9736deca3eed86474b185ce1d9ee024e607,60d5020e9b88125cfcbd99793e821331d6e0271897705b1441a6b5e3680d854f,320,955.1888712,1,0,0,0,1184.230218,0,6469,,0,0,6,70,1676.22613,0,0
95,,5,12808,e814f2fde6d43f44090699af3ab99d261222e66248a21b98d9f4b4b992df677f,6a1aefa1921b17681bf28d476e15fdff60e6bbb14ab61abc13ddec637b9ee38a,5,4,685e08cbd8cf5a38cadcebeb25c396a19fad6bac5fd48ba453a7b8afa7f2ce3b,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,,164.5357356,0,0,,,405.1115745,0,8991,,0,0,6,70,178.6573854,0,0
96,9d94c9452b4d8b8f6331477f16cbf24b3de6cde940aca11956e5883eb2326328,,225323,fd02c13db5d97b01199250273feeeb1ae7bea559b0869b7b61d4b04f0e7ebb38,1d632ad11594097660dad2a6e2fb85750cbc3c77a99e755444036e11e0393bba,5,5,935d624330c6df151723ad49dcef3edb575b1a2415a3653020ef8f428f5bcbc9,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,273,18.95575074,,0,0,0,437.8611716,0,15759,,0,0,6,,445.5043436,0,0
97,ecf8b375d1801fe2dbe7d476c3e530711982dc5b4799eaf191b1329267f658a4,44,220658,,fc072edbb1531ff48eacb62b19a0281ab51fb2ae76d4660fb5945f3cce64399d,5,8,f5d3aebde78098e24d3e97c1e564ad8eee144f088dc22c0716add5a4db355c5c,bcf6370b700fb26d1fab05dad5de442b2bf37689cb55fd5fefcc78f2ebb16ec3,215,,1,,,0,412.7231085,0,15759,,0,,0,70,294.7981367,1,0
98,54e28fd258e89fa82c280d7a5506d771bf2ac3d56c25a48978808427093e933c,23,193755,9e7631e490466cc3513da4955566d978539dd814428c78d4d9b8921821aef406,2d7f4d23df0df9dd0adb518fc41c921a155e3b25a6015c24a5c669fcc55531da,,4,73666c136f0602e795766397865b2ece46968b930b0b7682107b96b2ea1e19a2,d0c4efb29970311d8492fbfb19616b631f38593cafff9542dc85fc1b183875a1,288,1138.967007,0,0,0,0,1169.9611,0,15759,,0,0,6,70,668.2077596,,0
99,a4ca777dc7cf0ad3d481f7b4a27d841425fb6cc2888f22bc917b9e7e509a29d3,3,123057,,e4a63add2d1cfcea0eb7b211b64a14cafd69a0ce19e84e74bf4891a25cbe33d0,5,1,1a8a4aa1c7aeec3178b3c2771ee1bf889a6e9cb292c1d619faeda7a7538e867d,ddf45a53aacb7b541f0fe4229bcab48192cfa2ef0b332486869c77e0f467eb49,415,139.9040809,1,0,0,0,238.8819222,0,15759,,0,0,0,70,,0,0
100,e5150cd5670c4ca597b7b6cb5b857b1fa4476a5f88533f7f9ce1bca98d35f5eb,,112200,067b0f80bd68ce4aba1584dcd5d847f83f0990256089693003e3f602e3db646a,cff3d9d86292e30aa793bfceb73a3f4c137071c572056b5e9cc683a5ab6b76cf,5,,906fc84779336f6080248e002cbb42bebe7e93acfee391f9636c0003a5857864,5d2fbec5d1f0d08c596cbfb0a295c4832a7eb859f295b8a2b11e15577cf7172a,320,520.4491122,0,0,0,0,624.3371651,0,,,,0,6,70,435.0200197,0,0
101,d95a10e3fec9d3bdba14b5c1861ebe1b5926ba44e80f67653f656b4e0a46a10c,28,83906,61de8c06ddc27547a4ad61dcb760dc5993c587e5a055b3105b28d1f676860e8b,e7c1fe1c13ef26f8c104e6f609cff2ed16ac58d78e669a0032b80a3ea413d1da,5,4,,,288,1224.482657,0,0,0,0,681.7144284,0,10898,,0,0,,70,826.4761367,,0
102,14bc0de9df4aff42862f8c470e8b644b3a8291f5c29062d7ae501d40dc914c62,29,,5fdd1c3e9517b25b13f0939bc243073bc9140c217c9f64ed0de52f3bad824af6,eb4121071f7f38ec9aaff94e68d58d9d92de946b6a58ceb9ae54b6923f92f27f,5,,c795cb82dae8d6605d4856d4f2fa58cf1b0e158457fab84f7c3c672a05e35923,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,272,932.4141401,1,0,0,,1011.349533,0,15759,,,,6,,1019.581862,,0
103,d509267610e3e2742a7fb20b66975b38cbb7b67b3b987299eaa5cb572ee6a594,25,50022,61f3e287ed6cec398f7ed285ebe8c71d9b1bea02411e7900f6032d11ab55118e,5778d6020b5d38516bb2b37fdc7c895c195ff3bc18a260ae95b6fe070e977c32,5,8,928ea60416441d93e20becd95fe01b1fac1c80bdf4e41d764e512e2bacc2b65d,5d2fbec5d1f0d08c596cbfb0a295c4832a7eb859f295b8a2b11e15577cf7172a,450,,1,0,0,0,1200.083735,0,15759,,0,0,6,70,979.2973414,0,0
104,9ebaa49eb893193b9e541697c16481f4f97b7998766f9c8e0a047537368d9e61,16,124110,,2f6d19bf8161eab7b7f9213dc33209411e65b44910c91b582beecd43a684863a,5,,85b24ded27d7f2757a87d18f510304a53bd6ca121d7a439beed28b6ddbc7de3a,814437ad6838efec5e9ebd8600d37a984f221ca2f7a83fb66ccd80505e585745,499,589.4753927,0,0,0,0,736.8182745,,,,0,0,6,,49769.91445,0,0
105,1ed2938d608340eb32b3a1788f42fc98daa8c4a959a57ae343e6f8a71ca8e559,9,,89bd9abc8c7c696e2fd32cb0fad17570a8f2b182f0fc44aae67251aca4cc53c4,671674c1138a8135d0ca99a14c3a82e54517aa8db1c327ae3fcb596b7f6d0d1f,5,,,89b1654aaef0b65b1868004cfdce2dcbb67f15b7fba5359729a4ef4dde82486b,386,-149.5512126,1,0,0,0,-173.0590632,126,5718,1,0,0,6,,303.587084,0,1
106,,35,121804,fe3941fb21edd1d574aac77a930df3de25b06b7dfce3ced88194c2ccfea4da14,7f26b707416be8b5c6eb1e3570e3610225af82b557d4cb26917250b81af929e1,5,4,e6badf75d993a24a5d364906840d8b9d94beefab5e9ae7b26e65114b14cfc13e,,282,631.2095741,0,0,,0,-178.1313637,0,,,0,0,6,70,330.0818119,0,0
107,ca42b5744dae764dcef3fedf5edd8c82eded3581d80d8299ea41d62f18a7699b,29,44238,3609d08e4ec2f08d2b4c30a3e866db7d1cca2086304740fe8d2a18c6461cbd3b,,5,5,58db9b52a96abd029e5971475c5a11c4a3cc89c31b24f4e97ea643c7e45a5643,2fea345d14a69774026f3de93f5e3313219363d54e07b193b931debcea240e72,452,671.6304848,1,0,,,,0,15759,,0,0,6,70,332.6182118,0,0
108,572c76aeb6ddb3bc5cdf97a237a8c9c5822c2b6fb8a6e513b0c6484a04df7571,5,180227,4cb66eec9ddb016936a34f06dba584f2c29a66bd1523ec288694376eafa87a1f,28f652cf909dc38cd6c3a4d72bc8f66af95caea491be65c248a9167e13f2fd0e,,3,,2baa7172be1d8004e1211c8fe18e37939d48b2bd2c9dedb9f15f59151ef0d1aa,328,2672.631561,,0,0,0,2234.993776,0,11380,,0,0,6,,2800.121234,0,0
109,58fcc11f0d8dc97e8a92ed928cbe27b12504888c2a08e057dd1fff2d4ec097f2,28,195226,159ebcdb601e207b0c40debfbed042dee744701b8f6e422e88696d66869025b7,ba6ea02c587fc6a4a8f6be93d65cdbda8b21557c1d55a431f53072834e2ae362,5,5,f266cbc5720f6f0114813a3bbabc61c07989ac24845e9794032008a6b1cbcbd8,,320,-123.0648216,1,0,0,0,140.2516843,0,,,0,0,6,70,262.6466504,0,0
110,b2346b8d19fe53edb34911a29e4a4a1476369302ec3e11526d23afab440dde72,,82521,495699b62d04cf40dc912b64cc68ddac1da6ea71572d121b1b81a997f2e24168,9c5c5605d1adcac1080d4fe9ec3da543f05809c361aa0ad6df3006ec5381fcb5,4,8,13413d0576372c51a60afc55bdf3abf2a68d6ea2cca935f462fa42b2f4138fce,eedb602503e431e0639e2f456a1073067ddcd67122dfa5c0c3959a7e5c5a01eb,348,,1,0,0,0,2655.856376,0,15759,,0,0,6,70,2482.95402,0,0
111,b84f3a888a1f742e4f206ca0a407e4a6b1078ab3f5a9d0d34889a723bb59a84b,3,223254,dd24b7c4c088fddbeb6c7124adcf965fb999c486cfc4748cfe9b694b8b520e74,,5,1,6ffd4dbc01907d6d787398ac982cbbc04d68bdb954375b0cc697a07e22293391,e084955bf377ded80e61579a6c89e1df891fdb7d8358554fa5136950584a3b33,325,985.9498952,1,0,0,0,1366.172542,126,5959,,0,0,6,,,0,1
112,98ff24b5b9a0f5b394adef6621f25f7ebf220dc86c2a9e48fb5abc4995bf36ef,5,110259,ed298ffed92c12b0e7914a825ccd2483414c9e57840ff6842f5c50cc29fa70f2,a5dc1cf0ce3afe771076bd9e95bb3590bd6b51b7ce374ac1916503ce44c14863,5,8,550d435b6b1a6103f0bf9e4feba7a8d489ac4878a08b738c317b7335c9b2f660,2a608b081c09492bd2bc96d7def5371c4bc9cabf324a987defa5a213904a6c25,322,2505.864316,1,0,0,0,2677.186328,0,15760,,0,0,6,70,2265.890459,1,0
113,842128261b255fb870d44afdca4e8dd01e1ec9f7d4894a510cdbc9a33c78a03c,44,,3ab3c5229372160add9272b530a2cfe53a2a5d92dcb729c8171d9ffd2d733b0f,8f1e9a3a448849ac019d43d8e2c0ccad36b83d99d642c05deaf86face1ca3e75,5,8,1c470a8593fd447c29b484b9c3b4322977979eb25fe4c6208ee5a9a08a493536,8f6b3ff512a001e0d1988c6cd888ef8c74112fb71117e53a39f611179497821d,215,396.2486237,1,0,0,,223.1189702,0,15759,,0,0,6,70,261.7007535,1,0
114,03660d9611cb2a913d399960a12ef47d3309366005f8072e4ff7af312845bf7b,6,215326,5fc6f324894700c571223309c846d166c22a63fa23152e98e8f258017a47e393,4dde6c47ebdb789a2966ae08228f4a4be7b85306bcf2efe28a23ae227301e419,5,1,59c451ba2b0e1e2fe370b4f6a0b31955026f46ee0f952cc124496933f66a02d9,951aed3cd3f224a91bfab4810c8db896806dab74ed334acc01c04b8983bc3765,324,15240.55406,1,0,0,0,15246.79729,31,,1,0,0,,70,15628.19243,,1
115,46539afa1b073749203f505a5be57438c21429c9067d367bb8ef82d6a2fac2e3,40,215850,b11db324156fe2b2cf982cf999c1b63630caaa9689c4ba93bbf5eb04b42ce109,a88b95172ce948807f1d7363d64f4cbdfcb1c05753962c40293894061fede3fe,5,,4706825f7fcc7ff9988cf75fafff2aa81fb19f74f05dab3180f69734578d1aeb,d0c4efb29970311d8492fbfb19616b631f38593cafff9542dc85fc1b183875a1,,1562.531056,0,0,0,,1254.187017,0,15759,,0,,6,70,1896.107494,0,0
